GEOID10,intersects_leveedarea
061130105053,1
061150401003,1
061150401002,1
061150402002,1
061150410001,0
061150410005,1
061150410003,0
061150410004,1
061150410002,0
061150407001,1
061150407002,1
061150405003,1
061150405002,1
060670067013,1
060670067014,1
060670067025,1
060670070103,1
060670070132,1
060670070152,1
060670070171,1
060670070181,1
060670070182,1
060670070191,1
060670071011,1
060670096323,1
060670096324,1
060670096331,1
060670096332,1
060670096341,1
060670096342,1
060670096351,1
060670096352,1
060670096353,1
060670075011,0
060670089091,1
060670089092,0
060670081272,0
060670081341,0
060670081343,0
060670081292,0
060670081332,0
060670081361,0
060670048021,1
060670050011,1
060670050021,1
060670051011,1
060670051021,0
060670074171,0
060670074151,0
060670081401,0
060670074232,0
060670075012,0
060670075013,0
061070026021,0
061070039022,0
061070045003,0
061070045002,0
061070007022,0
061070022022,0
061070043003,0
061070044004,0
061070029042,0
061070030012,0
061070023034,0
061070023031,0
061070024002,0
061070023033,0
061070030021,0
061130105101,1
061130105103,0
061130105111,0
061130105112,0
061130105121,0
061130105122,0
061150405001,1
061150406004,1
061150406005,1
061150406003,1
061150406002,1
061150406001,1
061150411002,0
061150408001,1
061150408002,1
061150408003,1
061150411003,0
061150411004,0
061150411001,0
060670071021,1
060670071023,1
060670071024,1
060670071031,1
060670071032,1
060670071041,1
060670071042,1
060670071051,1
060670096361,1
060670096362,1
060670096363,1
060670096364,1
060670096372,1
060670096373,1
060670096391,1
060670096392,1
060670081331,0
060670081172,0
060670081171,0
060670081193,0
060670081194,0
060670081191,0
060670081195,0
060670081456,0
060670081372,0
060670074021,0
060670074022,0
060670072071,0
060670074032,0
060670074031,0
060670074063,0
060670074062,0
060670074061,0
060670074064,0
060670074242,0
060670074131,0
061070043004,0
061070044001,0
061070044003,0
061070032002,0
061070043002,0
061070045004,0
061070004011,0
061070042004,0
061070014004,0
061070009001,1
061070014002,0
061070015012,0
061070037001,0
061070008001,0
061070030011,0
061070030013,0
061070031003,0
061070020061,1
061070023032,0
061070029032,0
061070007011,0
061130105131,0
061130105132,0
061130106052,1
061130106073,1
061130106083,1
061130107031,0
061150402003,1
061150402004,1
061150402005,1
061150402006,1
061150402007,1
061150403011,1
060670071052,1
060670071053,1
060670071064,1
060670071071,1
060670073013,0
060670074142,0
060670074162,0
060670096393,1
060670011012,1
060670012002,1
060670016003,1
060670016004,1
060670016005,1
060670017004,1
060670017005,1
060670018002,1
060670018005,1
060670020001,1
060670021003,1
060670024002,1
060670024003,1
060670027001,1
060670081371,0
060670081392,0
060670081455,0
060670081223,0
060670081222,0
060670081221,0
060670089101,0
060670082061,0
060670074133,0
060670075015,0
060670075014,0
060670075031,0
060670075033,0
060670075042,0
060670075032,0
060670082112,0
060670082081,0
061070015011,0
061070018003,0
061070016021,0
061070019023,0
061070020071,0
061070038022,0
061070016013,0
061070002023,0
061070029034,0
061070030022,0
061070015021,0
061070029033,0
061070029041,0
061070009005,0
061070010031,1
061130107033,0
061130112042,0
061130112053,1
061130112054,1
061130112055,1
061150403021,1
061150407004,1
061150407005,1
061150403031,1
061150403032,1
060670074172,0
060670074213,0
060670074261,0
060670074262,0
060670074271,0
060670074272,0
060670074273,0
060670074281,0
060670074291,0
060670074292,0
060670074293,0
060670027004,1
060670028002,1
060670029001,1
060670029002,1
060670032041,1
060670034002,1
060670035023,1
060670040014,1
060670040053,1
060670040094,1
060670042023,1
060670043003,1
060670045011,1
060670045012,1
060670045021,1
060670096011,1
060670054022,1
060670054044,1
060670054043,1
060670054045,1
060670054042,1
060670054041,1
060670055021,1
060670055052,1
060670082082,0
060670082032,0
060670082031,0
060670082042,0
060670082041,0
060670082062,0
060670082063,0
060670082071,0
060670082075,0
060670082072,0
060670044011,1
060670044014,1
060670044021,1
061070001005,0
061070027003,0
061070008002,1
061070025001,0
061070008006,1
061070007023,0
061070008005,1
061070023042,0
061070022023,0
061070010061,1
061070010063,1
061070005012,0
061070010033,1
061070008003,1
061070010041,1
061070010043,1
060670074301,0
060670074302,0
060670074303,0
060670074311,0
060670074312,0
060670074321,0
060670074322,0
060670074331,0
060670074332,0
060670045022,1
060670045023,1
060670046011,1
060670046015,1
060670046023,1
060670047011,1
060670047021,1
060670052043,1
060670052044,1
060670052045,1
060670055023,1
060670074161,0
060670056013,1
060670056011,0
060670056052,0
060670056051,1
060670056062,1
060670056063,0
060670056064,1
060670057013,0
060670057011,0
060670070113,1
060670044022,1
060670070121,1
060670046014,1
060670046013,1
060670046012,1
060670046021,1
060670046022,1
060670049042,1
060670049041,1
060670072073,0
060670081281,0
061070009002,1
061070025003,0
061070025004,0
061070025002,0
061070041011,0
061070039012,0
061070027002,0
061070026023,0
061070001004,0
061070010051,1
061070010064,1
061070013023,1
061070017011,0
061070026022,0
061070016022,0
061070018001,0
061070020081,1
061070020072,0
060670074333,0
060670079062,0
060670080072,0
060670081113,0
060670081114,0
060670081253,0
060670081313,0
060670055101,1
060670056012,0
060670058014,0
060670058032,1
060670058033,1
060670059013,0
060670059041,0
060670059042,0
060670059043,0
060670059044,0
060670061011,0
060670061023,0
060670062023,1
060670063002,1
060670057012,0
060670057023,0
060670057024,0
060670048012,1
060670048013,1
060670048014,1
060670049032,1
060670050013,1
060670081413,0
060670091112,1
060670081271,0
060670072081,0
060670072082,1
060670072083,1
060670072091,0
060670001001,1
060670001002,1
060670001003,1
060670002004,1
060670002003,1
060670002001,1
061070008004,1
061070033002,0
061070034001,0
061070042001,0
061070028001,0
061070026024,0
061070033003,0
061070002012,0
061070019011,0
061070011002,1
061070010032,1
061070013011,1
061070010044,1
061070011004,1
061070002014,0
061070002015,0
061070004013,0
061070010034,1
060670081314,0
060670081322,0
060670081362,0
060670081402,0
060670081414,0
060670081415,0
060670081422,0
060670082083,0
060670084023,0
060670063003,1
060670063004,1
060670067022,1
060670067023,1
060670068001,1
060670068004,1
060670069002,1
060670069003,1
060670069004,1
060670072041,1
060670073011,0
060670073012,0
060670015005,1
060670096062,1
060670070043,1
060670099001,1
060670099003,1
060670099002,1
060670098001,1
060670096181,1
060670093111,0
060670075041,0
060670049043,1
060670040043,1
060670093072,0
060670002002,1
060670003003,1
060670003001,1
060670003002,1
060670004004,1
060670004003,1
060670004001,1
060670004002,1
060670005003,1
060670005001,1
060670005002,1
060670006001,1
060670007001,1
060670008001,1
060670074221,0
060670074222,0
061070010042,1
061070007012,0
061070009004,1
061070042002,0
061070033001,0
061070032001,0
061070042003,0
061070034004,0
061070036022,0
061070027004,0
061070041014,0
061070034005,0
061070013024,1
061070020062,0
061070022031,0
061070022032,0
061070024005,0
061070035021,0
060670085051,0
060670085052,0
060670085071,0
060670085072,0
060670085081,0
060670074023,0
060670074024,0
060670074132,0
060670076012,0
060670076013,0
060670076014,0
060670077023,1
060670078013,0
060670078014,0
060670078022,0
060670078023,0
060670079033,0
060670079034,0
060670079035,0
060670093081,0
060670093082,0
060670093083,0
060670093091,0
060670093092,0
060670093102,0
060670093103,0
060670093101,0
060670086002,0
060670093221,0
060670074152,0
060670074211,0
060670081411,0
060670081311,0
060670081312,0
060670081442,0
061070004012,0
061070029031,0
061070043001,0
061070026025,0
061070004021,0
061070014001,1
061070001003,0
061070013013,1
061070014005,0
061070016011,0
061070014003,0
061070003023,0
061070013021,1
061070034003,0
061070036023,0
061070017033,1
061070037003,0
061070038012,0
061070038011,0
061070020041,0
061070015022,0
061070003012,0
061070003014,0
061070010035,1
061070016024,0
061070022041,0
061070022042,0
060670085082,0
060670085083,0
060670085091,0
060670085101,0
060670085102,0
060670087022,0
060670087031,0
060670080053,0
060670081291,0
060670081351,0
060670081353,0
060670081412,0
060670082073,0
060670082074,0
060670082084,0
060670082101,0
060670093222,1
060670084043,0
060670055051,0
060670084042,0
060670084021,0
060670084022,0
060670072061,1
060670094043,0
060670094062,1
060670096182,1
060670081441,0
060670081454,0
060670081453,0
060670081452,0
060670081451,0
060670089111,1
060670091121,1
060670093211,0
061070010065,1
061070017012,0
061070013022,1
061070020093,0
061070001001,0
061070003022,0
061070006001,0
061070006003,0
061070006004,0
061070005021,0
061070020092,0
061070016023,0
061070029012,0
061070023041,0
061070017041,0
061070017031,0
061070017032,1
061070002011,0
061070022043,0
061070023023,0
061070023035,0
061070024001,0
061070033004,0
061070035022,0
061070035023,0
061070035024,0
060670087032,0
060670087041,0
060670087042,0
060670087051,0
060670087052,0
060670088011,1
060670088012,0
060670089053,0
060670089083,0
060670089112,1
060670089122,1
060670089123,1
060670082102,0
060670085013,0
060670086004,1
060670089051,0
060670090063,0
060670091063,1
060670091083,1
060670092011,1
060670093071,0
060670093105,0
060670093173,0
060670095032,0
060670095031,0
060670095021,0
060670012001,1
060670012003,1
060670013003,1
060670013001,1
060670013002,1
060670014003,1
060670014002,1
060670014001,1
060670015001,1
060670015004,1
060670015002,1
060670015003,1
060670016002,1
060670093212,0
060670093201,1
060670093202,0
060670095011,1
060670095033,0
060670095041,0
060670096191,1
060670096141,1
060670096142,1
060670096151,1
060630003002,0
060630004001,1
060630004003,1
060630004002,0
060630003004,0
060630003001,0
060630002022,0
060630003003,0
060630001006,0
060630001005,0
060630001002,0
060630001001,0
060630001003,0
060630002021,0
060630001004,0
060630002011,0
060630005022,1
060630005012,1
060630002012,0
060630005021,0
060630005011,1
060630005023,0
060990002022,0
060990001021,1
060990020062,0
060990022002,0
060990020061,0
060990015001,0
060990009052,0
060990028031,0
060990003023,1
060990016034,0
060990022003,0
060990026032,0
060990014001,0
060990031003,1
060990036041,0
060990026043,0
060990013004,0
060990027011,0
060990026052,0
060990029013,0
060990036053,0
060990038041,0
060990039042,0
060990038024,0
060990008062,0
060890106032,0
060890110022,0
060890110021,0
060890110024,0
060890110023,0
060890108072,0
060890117032,0
060890117033,0
060890118032,0
060890114031,0
060890112092,0
060890112094,0
060890126041,0
060890126042,0
060890106011,0
060890114012,0
060890118012,0
060890117012,0
060890107031,0
060890107041,0
060890108032,0
060890108031,0
060890108042,0
060890108052,0
060890111002,0
060890114011,0
060890114032,0
060890124001,0
060990016043,0
060990016042,0
060990002011,0
060990002012,1
060990038023,0
060990032013,0
060990029024,0
060990030012,0
060990009113,0
060990027012,0
060990014005,0
060990030022,0
060990016013,0
060990003042,0
060990039061,0
060990039074,0
060990038044,0
060990029023,0
060990025012,0
060990008033,0
060990039041,0
060990008051,0
060990017002,0
060990008011,0
060990003021,0
060990009091,0
060990014004,0
060990011004,0
060990016011,0
060990011003,0
060990019005,0
060990026051,0
060990026021,0
060990029014,0
060990039071,0
060990002032,0
060990027021,0
060990026022,0
060990026023,0
060990030013,0
060990035003,0
060990035004,0
060990009122,0
060990005032,0
060990005031,0
060990004041,0
060990003032,0
060990009101,0
060990010014,0
060990009112,0
060990020042,0
060990020051,0
060990002031,0
060990002035,0
060990036061,0
060990036062,0
060990005013,1
060990040001,0
060990005101,0
060990025013,0
060990025011,0
060990005014,0
060990005062,0
060990028032,0
060990027024,0
060990022001,0
060990008054,0
060990005033,0
060990005061,0
060990005064,0
060990006021,0
060990005012,1
060990008052,0
060990037002,0
060990008014,0
060990001023,1
060990014002,0
060990005103,0
060990024012,0
060990024011,0
060990024023,0
060990038042,0
060990030024,0
060990030023,0
060990025033,0
060990001011,0
060990028011,1
060990032014,0
060990036051,0
060990032012,0
060990038043,0
060990020052,0
060990003043,0
060990025041,0
060990008053,0
060990031002,0
060990037003,0
060990010012,0
060990016032,1
060990020043,0
060990016041,0
060990005052,0
060990011001,0
060990032022,0
060990027025,0
060990027022,0
060990002034,0
060990025042,0
060990031001,1
060990015004,0
060990036034,0
060990036052,0
060990040003,1
060990018003,0
060890123011,1
060890123012,1
060890123031,0
060890127012,1
060890127022,0
060890127023,0
060890127013,1
060890127014,0
060890109002,0
060890109001,0
060690003001,0
060690003003,0
060990018002,0
060990028024,1
060990036033,0
060990021002,0
060990009063,0
060990025032,0
060990009093,0
060990019001,0
060990019002,0
060890114021,0
060890115004,0
060890115002,0
060890115003,0
060890115001,0
060890116002,0
060890116001,0
060890116003,0
060890118022,0
060890119004,0
060890119002,0
060690004004,0
060690004003,0
060690006003,0
060690006001,0
060690007012,0
060690008022,0
060690008021,0
060690004006,0
060690002004,0
060690002002,0
060690002003,0
060690001003,1
060690001002,0
060690001001,0
060690001004,0
060690002001,0
060990010013,0
060990025031,0
060990010011,0
060990009104,0
060990009103,0
060990014003,0
060990008061,0
060990011002,0
060990028023,1
060990005011,0
060990012001,0
060990010021,0
060990012003,0
060990009092,0
060990020044,0
060890119003,0
060890119001,0
060890120001,0
060890120004,0
060890121022,0
060890122002,0
060890122001,0
060690003002,0
060690002006,0
060690007011,0
060690005021,0
060690005023,0
060690005024,0
060690005022,0
060690004001,0
060990013002,0
060990034001,1
060990016033,0
060990009051,0
060990018001,0
060990020041,0
060990020021,0
060990013005,0
060990038021,0
060990012002,0
060990033002,0
060990023011,0
060990029015,0
060990024022,0
060990024021,0
060990023022,0
060890122004,0
060890123022,0
060890123021,0
060890123024,0
060890123023,0
060890123032,0
060890120002,0
060890120003,0
060890101001,0
060890101002,0
060890102001,0
060890103001,0
060690005011,0
060690006002,0
060690008011,0
060690006004,0
060690002005,0
060690005012,0
060690005013,0
060690008012,0
060690004005,0
060990027023,0
060990028021,0
060990028012,1
060990003012,1
060990009121,0
060990030021,0
060990003011,1
060990035001,0
060990002021,0
060990029021,0
060990001013,0
060890103002,0
060890104002,0
060890104001,0
060890104003,0
060890104004,0
060890105001,0
060890105002,0
060890105003,0
060890113002,0
060690007023,0
060690008023,0
060690007021,0
060690007022,0
060690004002,0
060990029011,1
060990001014,1
060990039081,0
060990028022,1
060990002015,0
060990035002,0
060990004043,0
060990001012,0
060990022004,0
060990036031,1
060990015003,0
060990032021,0
060990002013,0
060890113003,0
060890113004,0
060890113001,0
060890125002,0
060890125001,0
060890124002,0
060890124003,0
060890108061,0
060890127011,0
060890126011,0
060890126012,0
060890126013,0
060890107021,0
060890107032,0
060890108033,0
060890108051,0
060990008012,0
060990013006,0
060990008071,0
060990039044,0
060990004031,0
060990023012,1
060990020022,0
060990004042,0
060990004022,0
060990029022,0
060990033001,1
060990009081,0
060990032011,0
060990032024,0
060990032023,0
060990033003,1
060990013003,0
060990008031,0
060990006011,0
060990005104,0
060990040002,1
060990005102,0
060990039094,0
060890106024,0
060890106023,0
060890106021,0
060890107022,0
060890110011,0
060890107042,0
060890107043,0
060890108062,0
060990016031,1
060990039063,0
060990039062,0
060990002023,0
060990004023,1
060990020023,0
060990021001,0
060990009072,0
060990003041,0
060990004021,0
060990003031,0
060990023021,0
060990033004,1
060990036045,0
060990039093,0
060990009061,0
060990039072,0
060990039073,0
060990039043,0
060990039054,0
060990039051,0
060990036043,0
060990039052,0
060990003022,0
060990005042,0
060990038031,0
060890117011,0
060890108071,0
060890118021,0
060890114022,0
060890112091,0
060890114013,0
060890106031,0
060890106022,0
060990029012,1
060990038051,0
060990004024,1
060990028013,1
060990004032,0
060990005051,0
060990009111,0
060990008072,0
060990008032,0
060990030011,0
060990037001,0
060990036042,0
060990013001,0
060990009053,0
060990038032,0
060990038022,0
060990005043,0
060990010022,0
060990039091,0
060990039053,0
060990026042,0
060990023013,0
060990039092,0
060990004025,0
060990036032,1
060990034002,1
060990003033,0
060990026041,0
060990006012,0
060990009082,0
060890106012,0
060890110012,0
060890111001,1
060890112093,0
060890121013,0
060890121021,0
060990036044,1
060990008013,0
060990005063,0
060990008015,0
060990009123,0
060990009073,0
060990006013,0
060990010023,0
060990006022,0
060990005041,0
060990015002,0
060990026031,0
060990009062,0
060990023014,0
060990016012,0
060990009071,0
060990017001,0
060990009102,0
060990009083,0
060990019003,0
060990019004,0
060990039082,0
060990001022,0
060990002014,0
060990002033,0
060990010015,0
060890121011,0
060890118031,0
060890117031,0
060890118033,0
060890117021,0
060890117022,0
060890117023,0
060890118011,0
060890126031,0
060890121012,0
060890122003,0
060890126034,0
060890126033,0
060890126032,0
060890127021,0
060890108041,0
060190023002,0
060190023001,0
060190024002,0
060190024003,0
060190024001,0
060190024004,0
060190038041,0
060190038051,0
060190054053,0
060190054051,0
060190054052,0
060190054061,0
060190054063,0
060190054062,0
060190054072,0
060190054071,0
060190058044,0
060411121001,1
060411241003,0
060411241002,0
060411241001,0
060411242002,1
060411242001,0
060411250001,1
060411261005,0
060190080001,0
060190080004,0
060190080003,0
060190081001,1
060190081003,1
060190080005,0
060190080002,1
060190025021,0
060190025022,0
060190025023,0
060190038071,0
060190026011,0
060190027021,0
060190026012,0
060190026023,0
060190026013,0
060190030012,0
060190062011,0
060190082005,1
060190082004,1
060190082006,1
060190082001,1
060190082002,1
060190070042,0
060190070043,0
060190070034,0
060190070041,0
060411262002,1
060411262003,0
060411262001,0
060411270003,0
060411230002,1
060411230001,1
060411261004,0
060411261001,0
060190081002,1
060190084015,1
060190084013,1
060190084011,0
060190084022,0
060190084021,1
060190084014,1
060190084012,1
060190016001,0
060190016003,0
060190017001,0
060190027011,0
060190028002,0
060190028003,0
060190028004,0
060190028001,0
060190031041,0
060411261002,0
060411261003,0
060411270002,0
060411270001,0
060411270004,0
060411270005,0
060411282001,0
060411282003,1
060411282002,0
060411250002,0
060411281003,1
060411281002,1
060190034004,0
060190034003,0
060190034001,0
060190034002,0
060190035004,0
060190035003,0
060190035001,0
060190036005,0
060190036004,0
060411281001,1
060411321002,0
060411321001,0
060411060012,1
060411060011,1
060411311003,0
060411022024,0
060411022031,1
060411090012,0
060190078023,0
060190039004,0
060190039002,1
060190036003,0
060190036002,0
060190036001,0
060190037022,0
060190037021,0
060190037011,0
060190037012,0
060190037024,0
060190038092,0
060411090021,0
060411090022,0
060411090023,0
060411150004,0
060411192021,0
060190039001,0
060190039005,0
060190039003,1
060190040011,0
060190040012,0
060190041001,0
060430002001,0
060430002002,0
060430003013,0
060430001014,0
060430001021,0
060430001011,0
060430001013,0
060430001012,0
060430002003,0
060430003021,0
060430004001,1
060430004002,0
060430003022,0
060430003011,0
060430003012,0
060430001022,0
060430003023,0
060190033024,0
060190044051,0
060190044052,0
060190044053,0
060190044062,0
060190064026,0
060190064025,0
060190064024,0
060190064021,0
060190064033,0
060190064032,0
060190064034,0
060190064031,0
060190057034,0
060190053052,0
060411192022,0
060411302012,0
060411302022,0
060411302023,0
060411302024,0
060411121004,1
060411302013,0
060411022021,0
060190041002,0
060190040013,0
060190040022,0
060190081004,1
060190035005,0
060190072021,0
060190074002,1
060190074003,1
060190074001,1
060190083013,1
060190084016,0
060190083025,0
060190083023,0
060190053051,0
060190032023,0
060190032022,0
060190032021,0
060190025012,0
060190025011,0
060190046021,0
060190046022,0
060190046023,0
060411011001,1
060411012001,1
060411021001,0
060411031002,0
060411031003,0
060411032001,0
060411041012,0
060411042001,0
060411191004,0
060411021002,0
060411031001,0
060411041011,1
060411022022,0
060411022023,0
060411022025,0
060411022032,1
060411022033,0
060411031004,0
060411032002,0
060411032003,0
060190083022,1
060190085022,0
060190083024,0
060190065013,0
060190065012,0
060190068022,0
060190069002,0
060190069003,0
060190069001,0
060190085023,0
060190068021,0
060190068024,0
060190067001,0
060190063002,0
060190063001,0
060190033021,0
060190042111,0
060190042112,0
060190042122,0
060190042121,0
060190042143,0
060190042131,0
060190042132,0
060030100001,0
060030100002,0
060411041021,0
060411142002,0
060411130003,0
060411322003,0
060411322002,0
060411322001,0
060411330004,0
060411330003,0
060411330002,0
060411330001,0
060411130004,0
060411130002,0
060411130001,0
060411141001,0
060411141002,0
060411142001,0
060411150001,0
060411043001,1
060411041013,0
060411041014,0
060411041022,1
060411042002,0
060411042003,0
060411050001,1
060411050002,1
060411060013,1
060190063004,0
060190063005,0
060190063003,0
060190066044,0
060190067004,0
060190067003,0
060190066041,0
060190042141,0
060190055071,0
060190055072,0
060190055081,0
060190055082,0
060190055101,0
060190055091,0
060190055092,0
060411200005,1
060411212002,1
060411290001,0
060411200002,0
060411200001,1
060411220001,0
060411211005,0
060411070005,0
060411081004,0
060411090011,0
060411090013,0
060411122011,1
060411122012,1
060411122021,1
060411122022,1
060411141003,0
060411150002,0
060411150003,0
060190066043,0
060190066031,0
060190066023,0
060190066021,0
060190066024,0
060190067002,0
060190067005,0
060190077001,1
060190077004,1
060190077002,1
060190077003,1
060190056061,0
060190056062,0
060190057024,0
060190055131,0
060190055132,0
060190055122,0
060190055121,0
060411211004,0
060411211003,0
060411211001,0
060411211002,0
060411212001,0
060411170004,0
060411192011,0
060411192012,0
060411192013,0
060411241004,0
060411242004,0
060411242005,0
060411250003,1
060411290002,0
060190059051,0
060190059053,0
060190060002,0
060190060001,0
060190060004,0
060190061005,0
060190062012,0
060190055252,1
060190042101,0
060190042102,0
060190042052,0
060190042051,0
060190042054,0
060411212004,0
060411212003,0
060411191005,1
060411191001,0
060411191003,1
060411191002,0
060411302011,0
060411302021,0
060411311001,0
060411311002,0
060419901000,0
060190062022,0
060190062024,0
060190060003,0
060190060005,0
060190061001,0
060190061002,0
060190061004,0
060190061003,0
060190062023,0
060190042053,0
060190044063,0
060190044061,0
060190055041,0
060190055051,0
060190044041,0
060190044042,0
060411200004,1
060411200003,0
060411181002,0
060411181001,0
060411160001,0
060190071003,0
060190071005,0
060190071002,0
060190071001,0
060190073002,0
060190045041,0
060190045044,0
060190045052,0
060190047031,0
060190047011,0
060190047012,0
060190033012,0
060411160002,0
060411170001,0
060411170003,0
060411170002,0
060411060023,1
060411060021,1
060411060022,1
060411070004,0
060411070003,0
060411081001,0
060190073003,0
060190073004,0
060190073005,0
060190073001,0
060190083011,0
060190083012,0
060190042071,0
060190042072,0
060190047032,0
060190047041,0
060190048023,0
060190048022,0
060190048012,0
060190048011,0
060411082004,0
060411101002,0
060411101003,0
060411101001,0
060411102002,1
060411102003,1
060411121003,0
060411121002,1
060411070001,0
060190070022,0
060190070021,0
060190070023,0
060190071004,0
060190064023,0
060190064022,0
060190012012,0
060190012014,0
060190027013,0
060190026022,0
060190014081,0
060190014071,0
060190014073,0
060190014072,0
060190020001,0
060190020002,0
060190050001,0
060190050002,0
060190051001,0
060190051005,0
060190051004,0
060190051002,0
060190052031,0
060190052042,0
060190052041,0
060411070002,0
060411110002,0
060411081002,0
060411081003,0
060411082003,0
060411082001,0
060190012011,0
060190012021,0
060190030042,0
060190012013,0
060190044092,0
060190075001,0
060190020003,0
060190021003,0
060190021002,0
060190021004,0
060190021005,0
060190021001,0
060190022003,0
060190022002,0
060190022001,0
060190022004,0
060190023003,0
060190053013,0
060190053012,0
060190053011,0
060190053022,0
060190053021,0
060190053041,0
060190054032,0
060190054101,0
060190054102,0
060411082002,0
060411110003,0
060411102001,1
060411110004,0
060411242003,1
060411110001,0
060190075002,0
060190075003,0
060190076001,0
060190076002,1
060190076003,0
060190076004,0
060190015001,0
060190015002,0
060190018003,0
060190019002,0
060190019003,0
060190013013,0
060190083021,0
060190072014,0
060190072013,0
060190072015,0
060190072012,0
060190065022,0
060190079011,0
060190055202,0
060190078024,0
060190058045,0
060190029063,0
060190031025,0
060190031023,0
060190019001,0
060190020004,0
060190020005,0
060190029041,0
060190029042,0
060190030011,0
060190030041,0
060190031042,0
060190002001,0
060190013032,0
060190013012,0
060190013015,0
060190013043,0
060190005021,0
060190006004,0
060190054081,0
060190053042,0
060190075005,0
060190078011,0
060190017003,0
060190017002,0
060190031022,0
060190047033,0
060190032011,0
060190047042,0
060190032012,0
060190042151,0
060190033011,0
060190033023,0
060190033022,0
060190054031,0
060190054091,0
060190025014,0
060190025013,0
060190027022,0
060190027023,0
060190018001,0
060190009011,0
060190038091,0
060190038053,0
060190038072,0
060190038081,0
060190038052,0
060190038032,0
060190038033,0
060190038031,0
060190014111,0
060190014113,0
060190030032,0
060190029033,0
060190029031,0
060190029032,0
060190030031,0
060190038073,0
060190042161,0
060190055031,0
060190043011,0
060190043012,0
060190043013,0
060190043022,0
060190043024,0
060190043023,0
060190027012,0
060190027014,0
060190029062,0
060190029052,0
060190029051,0
060190031043,0
060190031032,0
060190035002,0
060190043025,0
060190043021,0
060190043032,0
060190043031,0
060190043033,0
060190043034,0
060190045031,0
060190051003,0
060190056084,0
060190040023,0
060190038082,0
060190038042,0
060190038043,0
060190044082,0
060190055161,0
060190055172,0
060190045032,0
060190045043,0
060190045042,0
060190045051,0
060190045061,0
060190045062,0
060190046012,0
060190055163,0
060190038101,0
060190038102,0
060190072022,0
060190082003,1
060190040021,0
060190049011,0
060190049012,0
060190050003,0
060190052021,0
060190052022,0
060190055032,0
060190056051,0
060190059042,0
060190042082,0
060190042081,0
060190042144,0
060190042124,0
060190042123,0
060190046011,0
060190049021,0
060350401003,1
060350401001,1
060350401002,1
060350406002,0
060350404002,0
060350406003,0
060350406001,0
060350403021,1
060350404001,0
060350405001,0
060350402002,1
060350402003,0
060190058013,0
060190058012,0
060190058051,0
060190058043,0
060190058042,0
060190059041,0
060190070031,0
060190070032,0
060190047014,0
060190047013,0
060190044091,0
060190044093,0
060190048021,0
060190055162,0
060190044081,0
060350403041,1
060350402001,0
060350403023,0
060350403033,0
060350405002,0
060350403022,0
060350403032,0
060350405003,0
060350403053,0
060350403051,0
060350403031,0
060350403042,0
060350403052,0
060190070033,0
060190031035,0
060190031031,0
060190031033,0
060190031034,0
060190031021,0
060190031024,0
060190056021,0
060190056023,0
060190056022,0
060190053043,0
060190055171,0
060190055103,0
060190055102,0
060190052032,0
060190052043,0
060190058021,0
060190058022,0
060190056024,0
060190055141,0
060190055142,0
060190056071,0
060190056073,0
060190056072,0
060190056082,0
060190056083,0
060190056081,0
060190056074,0
060190059111,0
060190054092,0
060190054033,0
060190066022,0
060190055241,0
060190055181,0
060190055151,1
060190059122,0
060150001012,0
060150001022,0
060190057014,0
060190057011,0
060190057012,0
060190057013,0
060190057023,0
060190057021,0
060190057022,0
060190057033,0
060190057032,0
060190055173,0
060190055221,0
060190055223,0
060190055224,0
060190055143,0
060190064051,1
060190064053,0
060190064043,0
060190059071,0
060190059061,0
060150001053,0
060150002031,1
060150001011,0
060150001021,0
060150002022,1
060150002023,0
060150002024,0
060150002021,1
060150001051,0
060150001052,0
060150001055,0
060150002011,0
060150002012,0
060150001041,0
060150002013,0
060150001054,0
060190057031,0
060190057041,0
060190057044,0
060190057042,0
060190057043,0
060190058011,0
060190058041,0
060190018002,0
060190018004,0
060190059052,1
060190064041,1
060190059062,0
060190059091,0
060190059072,0
060190059092,0
060190062021,0
060190085011,0
060190085013,0
060150002014,0
060159900000,0
060210105012,0
060210101001,0
060210101004,0
060210101003,0
060210101002,0
060210102002,0
060190016002,0
060190007002,0
060190007001,0
060190008001,0
060190001001,0
060190002002,0
060190002003,0
060190003001,0
060190003003,0
060190003002,0
060190004004,0
060190004001,0
060190004002,0
060190085021,0
060190085012,0
060190066045,0
060190066042,0
060190065011,0
060190064052,0
060190064042,0
060190066032,0
060190068023,0
060210102001,0
060210102004,0
060210102003,0
060210103001,0
060210103002,1
060210104007,0
060210104001,0
060210104002,0
060190010002,0
060190012022,0
060190013031,0
060190013042,0
060190014114,0
060190014112,0
060190014143,0
060190004003,0
060190005023,0
060190005022,0
060190005012,0
060190005011,0
060190006001,0
060190006002,0
060190006003,0
060190007003,0
060190072011,0
060190079022,1
060190079021,1
060190075004,0
060190078022,0
060190078021,1
060190013041,0
060190014121,0
060190029061,0
060190048014,0
060190048013,0
060190049022,0
060210104004,0
060210104003,0
060210105011,0
060210105022,1
060210104006,0
060210104005,0
060210105021,1
060210105013,0
060210103003,0
060190014131,0
060190014142,0
060190014141,0
060190014082,0
060190014101,0
060190014091,0
060190014102,0
060190009022,0
060190009021,0
060190009023,0
060190010001,0
060190011001,0
060190011002,0
060190026021,0
060190013011,0
060190013014,0
060190037023,0
060190042142,0
060190055203,0
060190055251,1
060190055201,0
060190055222,0
060190059112,0
060190059121,0
060190065021,0
060730083581,0
060730083573,0
